@relation corpus_total_ngram
@attribute 'pos_sequence' string
@attribute 'xClasse' {apprenants,natifs}
@data
"NOUN DET NOUN PUNCT PROPN PUNCT ADP ADV SCONJ ADJ PUNCT PRON PRON VERB ADP VERB DET NOUN ADP VERB DET ADJ NOUN ADJ ADP DET NOUN DET NOUN PUNCT DET NOUN AUX ADJ ADP NOUN NOUN ADP NOUN PUNCT ADJ PUNCT NOUN PUNCT ADV PUNCT NOUN NOUN ADJ PUNCT PRON PRON AUX VERB ADV ADP NOUN AUX VERB ADP NOUN ADP DET NOUN ADP NOUN NOUN PUNCT CCONJ DET NOUN ADV DET VERB ADJ PUNCT ADV DET NOUN ADP NOUN NOUN PUNCT DET NOUN VERB DET NOUN CCONJ VERB ADP NOUN DET NOUN PUNCT DET NOUN AUX VERB DET NOUN ADP DET NOUN PUNCT ADV DET NOUN ADP NOUN ADJ PUNCT ADV ADP NOUN ADV ADP DET NOUN ADP VERB DET NOUN PUNCT DET NOUN ADV ADJ NOUN AUX VERB ADP NOUN ADP VERB DET NOUN ADP DET NOUN PUNCT ADV DET NOUN ADP NOUN ADJ PUNCT DET NOUN AUX VERB ADV PROPN NOUN PUNCT DET NOUN AUX VERB DET NOUN PUNCT DET NOUN AUX VERB DET NOUN ADP NOUN NOUN PUNCT DET NOUN AUX ADJ ADP NOUN NOUN PUNCT CCONJ DET NOUN ADV ADP NOUN CCONJ ADP NOUN ADP NOUN VERB DET NOUN PUNCT PRON AUX VERB ADV VERB ADP DET NOUN ADP VERB DET NOUN PUNCT PRON PRON VERB ADP VERB DET NOUN ADP VERB DET NOUN PUNCT NOUN ADV PUNCT",apprenants
"ADJ NOUN PRON PRON VERB DET ADJ NOUN ADP DET NOUN ADP NOUN ADJ ADP DET NOUN PUNCT CCONJ PRON VERB SCONJ PRON VERB VERB ADP NOUN CCONJ DET ADJ NOUN VERB ADP ADJ NOUN PUNCT ADP DET NOUN PUNCT DET NOUN VERB ADV ADV DET NOUN ADJ PUNCT CCONJ ADV DET NOUN ADJ PUNCT ADP DET NOUN ADP NOUN ADJ PUNCT PRON AUX DET ADJ NOUN ADP VERB DET NOUN ADJ CCONJ NOUN ADP DET NOUN PUNCT DET ADJ VERB VERB DET NOUN ADP DET NOUN PUNCT ADP VERB DET NOUN ADP DET NOUN PUNCT ADP NOUN PUNCT DET NOUN PUNCT ADV ADP VERB DET NOUN ADJ PUNCT PRON VERB DET NOUN ADP NOUN ADP VERB CCONJ VERB ADV DET NOUN CCONJ DET NOUN PUNCT ADV ADP DET NOUN ADJ PUNCT DET NOUN VERB ADV ADP ADJ ADP VERB DET NOUN PUNCT PRON PRON VERB ADP AUX VERB DET NOUN PUNCT PRON AUX ADJ SCONJ PRON VERB PUNCT ADP PRON DET NOUN ADJ ADP DET NOUN CCONJ DET NOUN PUNCT ADP NOUN DET NOUN PUNCT DET NOUN VERB ADV ADP NOUN CCONJ PRON ADV PRON VERB ADV ADP NOUN ADJ PUNCT DET NOUN VERB SCONJ PRON VERB VERB ADP DET NOUN CCONJ PRON ADV VERB ADV SCONJ DET NOUN ADJ ADP DET NOUN ADJ PUNCT",apprenants
"NOUN DET NOUN PUNCT SCONJ DET NOUN PRON VERB ADV DET NOUN PUNCT PRON AUX VERB VERB ADP DET NOUN ADP VERB DET ADJ NOUN ADJ VERB DET NOUN ADP DET NOUN PUNCT ADP DET NOUN PUNCT PRON AUX ADV NOUN CCONJ PRON PRON NOUN ADP PRON VERB ADV DET NOUN PUNCT PRON PRON VERB DET NOUN PRON PRON VERB PUNCT ADV ADP ADV PUNCT DET NOUN ADP AUX VERB ADP ADV ADP NOUN ADP DET NOUN ADJ PUNCT PRON VERB DET NOUN ADP DET NOUN CCONJ ADV DET NOUN ADP DET NOUN PUNCT ADV PUNCT ADP DET NOUN PRON VERB ADP DET NOUN PUNCT PRON AUX DET NOUN ADJ PRON PRON VERB DET ADV PUNCT DET NOUN ADP NOUN ADP NOUN AUX VERB DET NOUN ADP AUX ADJ PUNCT ADV PRON ADV VERB ADV ADP VERB DET ADJ NOUN PUNCT CCONJ CCONJ PUNCT DET NOUN NOUN VERB ADP NOUN DET NOUN ADP AUX VERB PUNCT NOUN CCONJ ADJ PUNCT ADJ DET NOUN ADV VERB ADP PRON ADP NOUN ADP PRON PUNCT PRON PRON AUX ADV ADJ PUNCT DET NOUN AUX VERB ADP VERB DET ADJ VERB NOUN DET NOUN VERB ADP DET NOUN PUNCT ADP NOUN PUNCT DET ADJ NOUN ADP NOUN CCONJ ADV AUX VERB ADP DET NOUN CCONJ DET NOUN PUNCT PRON PRON VERB VERB ADP VERB DET NOUN ADV ADV PUNCT ADJ DET NOUN VERB PUNCT PROPN NUM",apprenants
"PRON PRON VERB ADP VERB DET NOUN NOUN VERB DET NOUN VERB ADP NOUN NOUN VERB DET NOUN ADP NOUN NOUN PUNCT DET NOUN PUNCT ADV ADV SCONJ DET ADJ NOUN ADJ PUNCT AUX DET NOUN ADP DET NOUN ADJ CCONJ DET ADV ADJ ADP DET NOUN PUNCT ADP DET NOUN NOUN PUNCT DET NOUN VERB ADP NOUN ADP ADJ NOUN CCONJ NOUN PUNCT VERB ADV DET NOUN PROPN NOUN CCONJ ADP NOUN PUNCT PRON VERB ADP NOUN ADP ADJ NOUN PUNCT DET VERB ADJ NOUN ADJ CCONJ VERB DET NOUN ADJ PUNCT ADP NOUN PUNCT NOUN NOUN ADJ AUX VERB ADP DET NOUN NOUN ADP PRON AUX VERB PUNCT NOUN ADV DET NOUN ADJ PUNCT ADV DET NOUN ADP NOUN ADJ PUNCT DET NOUN VERB DET NOUN ADP NOUN ADJ PUNCT VERB DET NOUN PUNCT DET NOUN CCONJ NOUN VERB DET NOUN VERB PUNCT VERB DET NOUN ADJ ADV ADJ PUNCT ADP ADV PUNCT DET NOUN VERB ADV ADV ADJ NOUN ADP DET NOUN PUNCT PRON PRON VERB DET NOUN ADP ADJ NOUN PUNCT ADV PUNCT ADP DET NOUN ADJ PUNCT DET NOUN ADJ VERB ADV ADP NOUN NOUN VERB ADP DET NOUN PUNCT VERB DET NOUN VERB DET NOUN ADV DET NOUN ADJ PUNCT ADV ADP NOUN ADJ PUNCT PRON PRON VERB ADV ADP VERB DET NOUN CCONJ ADP VERB DET NOUN ADJ PUNCT ADP DET NOUN ADP DET NOUN ADJ PUNCT VERB VERB PUNCT NOUN DET NOUN PUNCT NOUN NOUN ADP DET NOUN NOUN PUNCT",apprenants
"ADJ NOUN PUNCT PROPN PUNCT PRON PRON VERB ADP DET NOUN ADP VERB DET NOUN PUNCT ADP ADV SCONJ DET NOUN PRON VERB ADV DET NOUN PUNCT PRON AUX ADJ ADV AUX VERB SCONJ DET NOUN ADP NOUN PROPN AUX AUX VERB ADP DET NOUN ADJ PUNCT VERB VERB SCONJ DET NOUN PRON VERB VERB ADV NOUN PUNCT ADV ADV ADV PUNCT DET NOUN AUX DET NOUN NOUN ADP DET NOUN PUNCT DET NOUN ADJ PUNCT ADJ AUX ADP DET NOUN ADP NOUN PUNCT DET NOUN PUNCT PRON PRON ADJ CCONJ NOUN ADP NOUN CCONJ ADP NOUN PUNCT PRON AUX ADV ADV DET NOUN ADP PRON PUNCT CCONJ ADV ADP DET ADJ NOUN ADP NOUN PUNCT DET NOUN ADJ CCONJ DET NOUN NOUN ADP NOUN AUX VERB DET ADJ NOUN VERB ADP NOUN ADJ ADP NOUN PUNCT PRON PRON AUX VERB ADP DET NOUN ADJ PUNCT SCONJ PRON PRON VERB DET NOUN PUNCT DET NOUN PRON NOUN VERB ADP ADV VERB VERB ADP PRON PUNCT ADV ADJ PUNCT ADP NOUN ADV ADP NOUN ADJ CCONJ ADJ PUNCT NOUN VERB ADV NOUN NOUN ADJ SCONJ DET NOUN VERB PRON VERB PUNCT NOUN VERB DET NOUN ADJ ADP NOUN NOUN PUNCT DET NOUN AUX ADJ PUNCT ADP SCONJ DET NOUN AUX NOUN PUNCT DET NOUN VERB ADP NOUN ADP NOUN NOUN ADP NOUN NOUN PUNCT DET NOUN CCONJ DET NOUN PUNCT PRON VERB VERB DET NOUN PUNCT ADP DET NOUN PUNCT NOUN AUX DET ADJ NOUN PROPN AUX VERB CCONJ ADJ PUNCT VERB DET NOUN PUNCT DET NOUN ADJ AUX ADV ADP NOUN PUNCT ADV AUX PRON NOUN VERB ADP DET NOUN PUNCT CCONJ DET NOUN ADJ ADP NOUN NOUN PUNCT DET NOUN PUNCT ADJ ADJ SCONJ DET NOUN ADP PRON VERB DET NOUN ADV AUX CCONJ VERB NOUN VERB PUNCT ADP PROPN NOUN PUNCT CCONJ PRON PRON VERB ADJ NOUN CCONJ ADJ NOUN PUNCT PROPN",apprenants
"PRON AUX ADV ADJ ADV VERB SCONJ DET NOUN VERB DET NOUN PROPN AUX AUX VERB PUNCT CCONJ PUNCT ADJ DET NOUN VERB PRON PRON DET ADJ NOUN ADJ AUX DET NOUN NOUN PUNCT PRON VERB VERB NOUN ADJ SCONJ PRON VERB DET NOUN PUNCT DET NOUN ADV VERB ADV VERB ADP NOUN ADP NOUN PUNCT CCONJ ADP VERB VERB DET NOUN PUNCT PRON VERB ADV ADV VERB DET NOUN PUNCT PRON PUNCT ADJ DET NOUN VERB VERB DET ADJ NOUN ADP NOUN ADP DET ADV ADV NOUN PUNCT ADV ADJ PUNCT DET NOUN VERB DET NOUN PUNCT PRON ADV ADV ADV ADP NOUN VERB ADP DET NOUN PUNCT SCONJ DET NOUN PROPN PROPN ADV PUNCT SCONJ NOUN ADV VERB DET NOUN ADP DET NOUN ADP VERB PUNCT CCONJ ADV PUNCT DET NOUN PUNCT DET NOUN NOUN AUX VERB PUNCT PRON VERB SCONJ DET NOUN AUX VERB ADV VERB DET NOUN PUNCT DET ADV NOUN PUNCT NOUN AUX DET NOUN PUNCT PRON VERB DET NOUN PUNCT DET NOUN PUNCT DET NOUN PUNCT SCONJ PRON PRON AUX ADV SCONJ PRON VERB VERB DET NOUN CCONJ NOUN PUNCT DET NOUN AUX ADV ADV DET NOUN ADP ADJ ADV PUNCT CCONJ PUNCT DET NOUN NOUN ADP NOUN PUNCT ADP DET NOUN PUNCT PRON VERB VERB SCONJ DET NOUN ADJ VERB PUNCT PRON VERB VERB DET ADJ NOUN ADP DET NOUN CCONJ VERB ADP NOUN PUNCT ADV VERB SCONJ PRON VERB ADP NOUN ADJ ADP PRON PUNCT DET",apprenants
"ADJ NOUN PUNCT PRON PRON AUX VERB ADP VERB DET NOUN ADJ CCONJ ADJ ADP DET ADJ NOUN ADJ SCONJ PRON VERB VERB PUNCT ADV ADV PUNCT DET NOUN ADJ AUX ADP NOUN ADP VERB DET NOUN ADJ PUNCT PRON VERB VERB DET NOUN ADP DET NOUN PUNCT DET NOUN AUX VERB DET NOUN ADV ADP VERB DET NOUN ADV AUX PUNCT NOUN ADP DET NOUN CCONJ ADP DET NOUN PUNCT PRON VERB ADJ ADP NOUN CCONJ ADP NOUN PUNCT ADP NOUN PUNCT NOUN AUX DET NOUN PUNCT DET NOUN PUNCT DET NOUN PUNCT PRON VERB NOUN ADJ ADJ CCONJ ADJ PUNCT SCONJ DET NOUN VERB NOUN AUX CCONJ DET NOUN PUNCT PRON AUX ADJ ADP VERB ADP DET NOUN PUNCT PRON PRON VERB VERB DET NOUN ADP DET NOUN PUNCT ADV PUNCT DET NOUN VERB DET NOUN VERB ADP DET NOUN PUNCT PRON VERB VERB DET NOUN ADJ PUNCT ADV PUNCT NOUN ADV VERB PRON ADV DET NOUN ADJ PUNCT SCONJ ADP ADV ADP ADV ADJ VERB ADP VERB PUNCT NOUN NOUN ADP DET NOUN AUX ADV ADJ PUNCT ADV PUNCT NOUN AUX DET NOUN NOUN ADV ADJ ADP VERB DET NOUN ADP NOUN CCONJ ADV VERB ADP DET NOUN PUNCT ADP NOUN PUNCT PRON VERB ADV ADP ADJ ADJ ADJ CCONJ NOUN ADJ PRON VERB VERB DET NOUN ADP NOUN PUNCT ADP SCONJ DET NOUN AUX DET NOUN CCONJ DET ADJ NOUN PUNCT DET NOUN VERB VERB ADV ADJ ADV ADP PUNCT PRON VERB ADV ADV ADJ NOUN X NOUN ADP DET NOUN PUNCT PRON ADV VERB ADV AUX VERB PUNCT PRON PRON VERB ADJ PUNCT PRON PRON PRON VERB PUNCT NOUN ADV PUNCT",apprenants
"NOUN DET NOUN PUNCT PRON AUX VERB DET VERB ADP VERB DET NOUN VERB ADP NOUN NOUN ADP DET ADJ NOUN ADJ ADP DET NOUN PUNCT DET NOUN AUX ADV ADV DET NOUN ADP ADJ DET NOUN PUNCT CCONJ PRON VERB ADV DET NOUN ADJ CCONJ ADJ ADJ PUNCT ADV ADV ADV PUNCT ADP NOUN ADJ PUNCT DET NOUN VERB DET ADJ NOUN ADP NOUN PRON VERB ADP NOUN ADP VERB ADP DET ADJ NOUN PUNCT PRON VERB NOUN NOUN ADJ ADP VERB ADP NOUN ADP DET NOUN PUNCT DET NOUN CCONJ DET NOUN PUNCT DET NOUN AUX VERB ADP VERB DET NOUN ADJ PUNCT PRON AUX VERB DET NOUN ADP DET NOUN CCONJ ADP VERB ADP DET NOUN ADP NOUN NOUN PUNCT PRON VERB VERB DET NOUN ADP NOUN CCONJ VERB DET NOUN ADP NOUN PROPN PUNCT ADP ADV PUNCT DET NOUN VERB ADP ADJ NOUN DET NOUN NOUN NOUN ADP VERB ADP NOUN DET NOUN PUNCT PRON PRON DET VERB ADP VERB ADV ADP NOUN CCONJ ADV NOUN PUNCT ADP NOUN DET NOUN ADP NOUN ADP NOUN NOUN PUNCT DET NOUN ADJ DET NOUN AUX VERB PUNCT PRON AUX VERB VERB DET NOUN ADP DET NOUN ADJ CCONJ ADJ PUNCT ADP NOUN PUNCT DET NOUN AUX VERB ADP NOUN ADJ NOUN ADJ PUNCT AUX VERB DET ADJ NOUN NOUN CCONJ ADP VERB DET NOUN ADP DET NOUN PUNCT ADV DET NOUN ADP NOUN ADJ PUNCT PRON VERB DET NOUN ADJ ADP NOUN CCONJ VERB ADJ ADJ ADJ ADP DET NOUN PUNCT ADP NOUN PUNCT PRON VERB ADV ADP VERB ADP VERB DET NOUN CCONJ ADV VERB ADV VERB DET NOUN ADP PRON VERB DET NOUN ADV ADP DET NOUN PUNCT PRON VERB SCONJ PRON VERB DET NOUN ADP ADJ NOUN ADP DET NOUN PUNCT ADP NOUN PROPN ADP DET NOUN PUNCT VERB VERB PUNCT NOUN DET NOUN PUNCT NOUN NOUN ADP DET NOUN DET ADV ADJ PUNCT NOUN",apprenants
"NOUN DET PROPN PUNCT PRON AUX DET NOUN ADP DET NOUN PRON VERB ADV DET NOUN PUNCT ADV AUX VERB SCONJ PRON VERB VERB DET ADJ NOUN NOUN ADP NOUN PROPN VERB PUNCT PRON AUX ADV ADJ PUNCT DET NOUN AUX DET NOUN ADJ CCONJ PRON AUX DET ADJ NOUN PRON PRON VERB ADV PUNCT PRON VERB ADP DET NOUN ADP ADV DET NOUN PUNCT PRON VERB ADV ADP NOUN PUNCT ADP VERB CCONJ ADP NOUN PUNCT PRON VERB DET NOUN PUNCT DET NOUN CCONJ DET NOUN PUNCT DET ADJ ADJ ADV ADV ADP NOUN NOUN ADP AUX VERB CCONJ VERB ADP NOUN NOUN PUNCT ADP ADV PUNCT DET NOUN AUX DET NOUN ADJ PRON VERB ADV ADP DET NOUN PUNCT DET NOUN AUX ADV NOUN ADP VERB ADP ADJ NOUN CCONJ ADV VERB NOUN NOUN NOUN PUNCT DET NOUN AUX ADV NOUN ADP ADJ DET NOUN PUNCT PRON VERB DET NOUN ADV ADV PUNCT PRON VERB SCONJ NOUN NOUN VERB AUX DET NOUN PUNCT CCONJ PRON VERB SCONJ PRON VERB VERB DET NOUN ADP VERB DET NOUN PUNCT ADP NOUN PUNCT PRON VERB VERB DET NOUN CCONJ VERB DET NOUN ADP VERB ADP NOUN NOUN PUNCT ADP NOUN PUNCT PRON PRON VERB ADP VERB ADP NOUN ADJ ADP NOUN ADP DET NOUN PUNCT PRON AUX ADJ ADP VERB ADP VERB DET NOUN CCONJ ADP VERB DET NOUN PRON AUX ADJ ADP PRON PUNCT PRON AUX VERB ADP VERB DET NOUN ADP DET NOUN ADP DET NOUN CCONJ ADP DET NOUN PUNCT ADP DET NOUN ADP DET NOUN PUNCT NOUN AUX DET NOUN ADJ ADP PRON VERB ADP DET NOUN ADJ CCONJ ADP PRON VERB NOUN PUNCT PRON VERB AUX DET NOUN ADP DET NOUN ADJ PUNCT ADP ADV ADV ADP PRON PUNCT PRON PRON NOUN ADP VERB PUNCT NOUN DET PROPN PUNCT ADP NOUN NOUN ADP DET NOUN ADJ PUNCT DET",apprenants
"NOUN DET NOUN PUNCT PRON PRON VERB ADP ADV ADV DET NOUN ADP PROPN ADP DET NOUN ADP ADV ADV VERB DET NOUN PRON PRON VERB DET AUX ADP DET NOUN PUNCT ADP DET NOUN PUNCT DET NOUN VERB DET NOUN ADJ ADP DET NOUN ADJ ADP DET NOUN ADP PROPN PUNCT ADV PUNCT PRON ADV VERB ADV ADJ DET NOUN SCONJ DET NOUN VERB ADV ADP NOUN PRON ADJ ADP NOUN PUNCT ADV ADJ AUX DET ADJ NOUN ADP NOUN ADP NOUN ADJ PUNCT DET NOUN VERB VERB ADP DET NOUN PROPN PRON PRON VERB DET ADJ NOUN ADP DET NOUN PUNCT DET NOUN PUNCT ADV PUNCT NOUN AUX DET ADJ NOUN ADP DET NOUN ADP DET NOUN ADP PRON AUX VERB PUNCT PROPN NOUN ADJ DET NOUN CCONJ PRON PUNCT PRON VERB ADV ADJ ADV VERB CCONJ ADP VERB ADJ SCONJ PRON VERB CCONJ ADJ PRON AUX ADV VERB PUNCT PRON VERB SCONJ SCONJ PRON ADP DET NOUN AUX VERB ADV ADJ NOUN ADP DET NOUN PUNCT ADV PUNCT PRON ADV VERB ADV VERB NOUN VERB ADJ ADP DET NOUN PUNCT PRON VERB DET NOUN ADP DET NOUN ADP PRON VERB ADP DET NOUN ADJ CCONJ ADP NOUN NOUN PUNCT DET NOUN PUNCT ADV DET NOUN PUNCT PRON VERB ADP PROPN ADP VERB DET NOUN PUNCT VERB ADP NOUN ADP DET NOUN CCONJ NOUN ADP VERB DET NOUN CCONJ NOUN NOUN ADP DET NOUN PUNCT ADV VERB SCONJ DET NOUN ADJ ADV VERB ADV AUX VERB PUNCT SCONJ SCONJ DET NOUN ADP NOUN ADP DET NOUN AUX ADV ADJ PUNCT NOUN SCONJ PRON VERB ADP NOUN DET NOUN PUNCT PRON PRON NOUN ADV VERB PUNCT NOUN DET NOUN PUNCT NOUN NOUN ADP DET NOUN NOUN PUNCT ADV PUNCT ADJ PROPN",apprenants
"ADJ NOUN DET NOUN PUNCT PROPN PUNCT PRON AUX DET NOUN ADP DET NOUN PUNCT PRON PRON AUX VERB DET NOUN ADP PRON VERB ADP ADV ADV VERB DET VERB NOUN ADJ ADP DET NOUN PUNCT DET ADJ NOUN ADJ AUX VERB ADP VERB DET NOUN ADP NOUN VERB PUNCT ADJ AUX ADV NOUN ADP VERB VERB DET NOUN ADJ PUNCT PRON VERB SCONJ DET NOUN AUX VERB ADP NOUN ADJ PUNCT ADP NOUN PUNCT DET NOUN AUX VERB ADP DET ADJ NOUN ADP DET NOUN CCONJ DET ADJ NOUN VERB ADV ADP PRON VERB PUNCT CCONJ PRON PRON VERB ADP VERB DET ADJ NOUN VERB ADP DET DET NOUN ADJ ADP DET NOUN PUNCT ADP NOUN PUNCT ADP NOUN NOUN ADJ PUNCT DET NOUN CCONJ ADV ADP NOUN ADJ PUNCT DET NOUN ADJ PUNCT SCONJ PRON PUNCT DET NOUN VERB VERB DET NOUN PUNCT DET NOUN AUX NOUN ADV PUNCT ADP ADV PUNCT DET ADJ NOUN ADJ AUX DET NOUN PRON VERB DET NOUN ADP ADJ PUNCT ADJ AUX DET NOUN ADJ ADP ADV ADV ADV ADJ ADP DET NOUN PUNCT SCONJ DET ADJ NOUN ADJ PUNCT PRON VERB DET NOUN ADJ PUNCT DET NOUN ADJ CCONJ ADP NOUN ADJ PUNCT SCONJ NOUN PRON VERB DET NOUN PUNCT PRON PRON AUX ADV VERB ADP VERB ADV ADV PUNCT ADP ADV PUNCT ADJ ADJ ADP ADJ DET NOUN SCONJ DET NOUN NOUN ADP DET NOUN ADV AUX ADV ADJ PUNCT ADV PUNCT PRON PRON VERB ADV ADV ADJ VERB DET ADJ NOUN SCONJ PRON PUNCT PRON PRON VERB ADP ADV VERB ADP ADV VERB PUNCT PRON PRON VERB DET ADJ NOUN ADP DET NOUN ADJ PUNCT ADP NOUN DET NUM NOUN NUM",apprenants
"NOUN DET NOUN PUNCT PRON PRON VERB ADP VERB DET NOUN ADP DET NOUN ADJ ADP DET NOUN PUNCT DET NOUN ADP NOUN NOUN PUNCT ADP DET NOUN PUNCT PRON PRON VERB ADV ADP ADV ADV PRON VERB PUNCT PRON VERB ADV SCONJ ADP NOUN ADP NOUN ADJ PUNCT PRON AUX ADJ ADP VERB DET ADJ NOUN PUNCT CCONJ ADV DET NOUN ADJ SCONJ DET NOUN VERB PUNCT PRON ADV VERB ADV VERB DET NOUN PRON PRON VERB PRON VERB PUNCT ADV PUNCT ADP DET NOUN ADP DET NOUN PUNCT PRON VERB ADV VERB DET NOUN ADP DET NOUN NOUN PUNCT ADV ADP ADV PUNCT SCONJ PRON PRON NOUN PUNCT DET NOUN AUX VERB ADP DET NOUN PUNCT DET NOUN PUNCT PRON VERB DET ADJ NOUN VERB PRON VERB PUNCT DET NOUN ADP NOUN AUX ADV ADJ ADP DET NOUN ADJ PRON VERB DET NOUN CCONJ ADP VERB DET NOUN ADP DET NOUN ADJ PUNCT ADV ADV PUNCT DET NOUN ADP NOUN ADJ VERB ADJ DET NOUN ADJ ADP NOUN PUNCT ADP ADV PUNCT PRON PRON VERB ADV ADV ADP VERB DET NOUN ADJ CCONJ ADV ADP VERB DET NOUN ADP DET NOUN PUNCT ADP DET NOUN PUNCT DET NOUN ADJ ADP ADJ DET NOUN ADP NOUN PRON PRON VERB PUNCT PRON VERB DET NOUN ADP DET NOUN ADV SCONJ ADP DET NOUN PUNCT PRON AUX ADV DET ADJ NOUN ADJ PUNCT ADP DET NOUN PUNCT PRON VERB SCONJ DET NOUN AUX ADV VERB DET NOUN ADP DET NOUN PUNCT PRON VERB ADJ ADP VERB ADP DET VERB PUNCT VERB VERB DET NOUN ADP NOUN PUNCT ADP DET NOUN PRON DET NOUN AUX VERB PUNCT PRON PRON NOUN ADP VERB PUNCT NOUN DET NOUN PUNCT ADP DET NOUN ADP DET NOUN NOUN PUNCT NUM PROPN",apprenants
"PROPN PUNCT VERB ADP PRON PRON VERB PUNCT PRON AUX DET NOUN ADP DET NOUN PUNCT ADP DET NOUN PRON PRON AUX DET NOUN ADP DET NOUN PUNCT ADJ DET NOUN AUX VERB ADV ADP ADV ADP ADJ CCONJ ADJ PUNCT CCONJ ADP DET NOUN PUNCT DET PROPN AUX ADV DET ADJ NOUN ADP VERB DET NOUN ADJ PUNCT ADV ADV PUNCT DET NOUN ADJ ADV NOUN DET NOUN ADJ PUNCT DET NOUN PUNCT ADV ADP DET NOUN ADJ VERB CCONJ PRON VERB ADJ DET NOUN PUNCT DET NOUN PRON VERB ADP ADV ADJ NOUN VERB DET NOUN ADV CCONJ PRON VERB DET NOUN ADJ PUNCT PRON AUX ADV DET ADJ NOUN ADP DET NOUN PUNCT ADV PUNCT SCONJ PRON AUX ADJ PUNCT DET ADJ NOUN PRON VERB PUNCT ADJ AUX DET ADJ NOUN ADP VERB DET NOUN ADJ PUNCT DET NOUN VERB ADV CCONJ PRON ADJ ADV PUNCT DET NOUN ADJ ADV VERB ADV ADV PUNCT CCONJ DET NOUN VERB ADV PUNCT ADP PRON PUNCT DET ADJ NOUN ADJ AUX ADP DET NOUN CCONJ DET NOUN PUNCT CCONJ PRON VERB ADP DET ADJ PUNCT ADJ AUX ADV ADJ PUNCT ADV PUNCT NOUN PUNCT VERB PRON ADV ADV VERB DET NOUN ADJ PUNCT",apprenants
"ADJ NOUN NOUN PUNCT PROPN PUNCT PROPN AUX VERB ADJ VERB SCONJ PRON VERB VERB DET NOUN ADJ ADP DET NOUN ADJ PUNCT ADJ AUX ADV NOUN PUNCT PRON VERB DET NOUN PUNCT CCONJ DET NOUN AUX DET NOUN PRON VERB DET NOUN ADJ ADP DET NOUN CCONJ ADP NOUN PUNCT CCONJ ADJ VERB DET NOUN ADP VERB DET NOUN ADP NOUN PUNCT ADV PUNCT PRON VERB VERB DET NOUN ADJ PUNCT DET NOUN VERB ADV ADP NOUN ADJ ADJ ADJ ADJ PUNCT PRON VERB VERB DET NOUN ADP VERB ADV ADP NOUN PRON VERB CCONJ VERB DET NOUN ADJ PUNCT ADV PUNCT DET NOUN ADJ AUX ADV DET NOUN ADP VERB DET ADV VERB PUNCT PRON VERB VERB DET NOUN ADP DET NOUN PRON VERB VERB DET NOUN ADJ CCONJ VERB DET NOUN ADJ PUNCT CCONJ DET ADJ NOUN PRON VERB ADP NOUN PUNCT PROPN PUNCT DET NOUN VERB VERB DET NOUN ADV NOUN PUNCT PRON VERB ADV VERB DET NOUN ADP VERB ADP NOUN PUNCT ADP NOUN PUNCT ADP DET NOUN PUNCT PRON VERB VERB ADP NOUN PUNCT CCONJ DET NOUN AUX ADV DET NOUN ADP VERB DET NOUN PUNCT VERB DET NOUN PRON VERB ADP VERB DET NOUN PRON PRON VERB NOUN ADV VERB DET NOUN PUNCT PRON PRON VERB ADV ADP NOUN ADP VERB DET NOUN PUNCT VERB NOUN SCONJ PRON VERB VERB DET NOUN PUNCT NOUN PUNCT",apprenants
